2017_11_17_16_37_10_335,0,0,0,38.39478,0.7910411,2000
2017_11_17_16_37_10_418,-0.025,0,0,38.00924,0.7865354,2000
2017_11_17_16_37_10_486,-0.1318198,0,0,37.7545,0.7828875,2000
2017_11_17_16_37_10_582,0,0,0,37.37463,0.7758455,2000
2017_11_17_16_37_10_660,0,0,0,37.07384,0.7697648,2000
2017_11_17_16_37_10_738,-0.015,0,0,36.77571,0.7634565,2000
2017_11_17_16_37_10_817,-0.008787274,0,0,36.47079,0.7569695,2000
2017_11_17_16_37_10_887,0,0,0,36.25049,0.7520516,2000
2017_11_17_16_37_10_961,0,0,0,35.95893,0.7454847,2000
2017_11_17_16_37_11_030,0,0,0,35.74181,0.7405651,2000
2017_11_17_16_37_11_100,0,0,0,35.45435,0.7340254,2000
2017_11_17_16_37_11_171,0,0,0,35.24027,0.7291411,2000
2017_11_17_16_37_11_252,-0.02,0,0,34.95666,0.7226618,2000
2017_11_17_16_37_11_333,-0.003441095,0,0,34.65798,0.7161419,2000
2017_11_17_16_37_11_417,0,0,0,34.30959,0.7080299,2000
2017_11_17_16_37_11_501,-0.02,0,0,34.03368,0.7016334,2000
2017_11_17_16_37_11_570,-0.2132937,0,0,33.79543,0.6968435,2000
2017_11_17_16_37_11_653,0,0,0,33.51847,0.6902985,2000
2017_11_17_16_37_11_727,0,0,0,33.248,0.6838946,2000
2017_11_17_16_37_11_799,0,0,0,32.98043,0.67761,2000
2017_11_17_16_37_11_874,0,0,0,32.78128,0.6729621,2000
2017_11_17_16_37_11_947,0,0,0,32.51765,0.6668385,2000
2017_11_17_16_37_12_020,0,0.08565313,0,32.26942,0.6607876,2000
2017_11_17_16_37_12_099,0,0.3235951,0,32.19763,0.6553383,2000
2017_11_17_16_37_12_188,0,0.590295,0,32.39336,0.6519924,2000
2017_11_17_16_37_12_268,0,0.831741,0,32.79414,0.6519869,2000
2017_11_17_16_37_12_341,0,1,0,33.41404,0.6558451,2000
2017_11_17_16_37_12_419,0,1,0,34.11294,0.663548,2000
2017_11_17_16_37_12_488,0,1,0,34.63312,0.6711831,2000
2017_11_17_16_37_12_560,0,1,0,35.32182,0.6830105,2000
2017_11_17_16_37_12_630,0,1,0,35.83466,0.6927263,2000
2017_11_17_16_37_12_708,0,1,0,36.51363,0.7064114,2000
2017_11_17_16_37_12_787,0,1,0,37.18711,0.7206264,2000
2017_11_17_16_37_12_868,0,1,0,37.85515,0.735147,2000
2017_11_17_16_37_12_934,0,1,0,38.35264,0.7461474,2000
2017_11_17_16_37_13_003,0,1,0,39.01128,0.7608803,2000
2017_11_17_16_37_13_078,0,1,0,39.66463,0.7756261,2000
2017_11_17_16_37_13_149,0,1,0,40.15116,0.7866662,2000
2017_11_17_16_37_13_218,0,1,0,40.79531,0.8013353,2000
2017_11_17_16_37_13_291,0,1,0,41.27502,0.8122876,2000
2017_11_17_16_37_13_365,0,1,0,41.91009,0.8268129,2000
2017_11_17_16_37_13_437,0,1,0,42.54004,0.8412409,2000
2017_11_17_16_37_13_515,0,1,0,43.00919,0.8519942,2000
2017_11_17_16_37_13_591,0,0.9405131,0,43.63027,0.8662388,2000
2017_11_17_16_37_13_669,0,0.707545,0,44.11605,0.8801067,2000
2017_11_17_16_37_13_747,0,0.4721801,0,44.38177,0.8922438,2000
2017_11_17_16_37_13_821,-0.015,0.2514071,0,44.39639,0.9014915,2000
2017_11_17_16_37_13_888,-0.2758681,0.04812998,0,44.22719,0.9059757,2000
2017_11_17_16_37_13_968,-0.03685516,0,0,43.85634,0.9079186,2000
2017_11_17_16_37_14_038,0,0,0,43.50284,0.9064054,2000
2017_11_17_16_37_14_114,0,0,0,43.23993,0.9037754,2000
2017_11_17_16_37_14_184,0,0,0,42.89204,0.8989351,2000
2017_11_17_16_37_14_255,0,0,0,42.63302,0.8946138,2000
2017_11_17_16_37_14_322,0,0,0,42.29008,0.8882438,2000
2017_11_17_16_37_14_390,-0.015,0,0,42.03461,0.8831572,2000
2017_11_17_16_37_14_462,-0.035,0,0,41.69576,0.8761104,2000
2017_11_17_16_37_14_539,-0.1907972,0,0,41.26608,0.868468,2000
2017_11_17_16_37_14_612,-0.03015519,0,0,41.01659,0.8625083,2000
2017_11_17_16_37_14_688,-0.0653463,0,0,40.68512,0.8547112,2000
2017_11_17_16_37_14_762,0,0,0,40.35777,0.8470418,2000
2017_11_17_16_37_14_831,-0.015,0,0,40.11416,0.8413642,2000
2017_11_17_16_37_14_901,-0.1045232,0,0,39.77435,0.8338336,2000
2017_11_17_16_37_14_973,0,0,0,39.53399,0.8281855,2000
2017_11_17_16_37_15_047,0,0,0,39.21588,0.820759,2000
2017_11_17_16_37_15_118,0,0,0,38.90046,0.8134336,2000
2017_11_17_16_37_15_189,0,0,0,38.66555,0.807997,2000
2017_11_17_16_37_15_274,0,0.147813,0,38.36928,0.8008162,2000
2017_11_17_16_37_15_351,0,0.380241,0,38.27445,0.7943863,2000
2017_11_17_16_37_15_427,0,0.6075241,0,38.42325,0.7901663,2000
2017_11_17_16_37_15_502,0,0.8323261,0,38.79197,0.7892525,2000
2017_11_17_16_37_15_572,0,1,0,39.21746,0.7910713,2000
2017_11_17_16_37_15_653,0,1,0,39.86911,0.7970244,2000
2017_11_17_16_37_15_739,0,1,0,40.6758,0.8085241,2000
2017_11_17_16_37_15_818,0,1,0,41.31535,0.8197204,2000
2017_11_17_16_37_15_898,0,1,0,41.94902,0.832004,2000
2017_11_17_16_37_15_967,0,1,0,42.4211,0.8416631,2000
2017_11_17_16_37_16_035,0,1,0,42.89043,0.8515772,2000
2017_11_17_16_37_16_107,0,1,0,43.51182,0.8650473,2000
2017_11_17_16_37_16_178,0,1,0,44.12814,0.8786772,2000
2017_11_17_16_37_16_250,0,1,0,44.58712,0.8889465,2000
2017_11_17_16_37_16_321,0,1,0,45.19473,0.9026502,2000
2017_11_17_16_37_16_399,0,1,0,45.79744,0.9163272,2000
2017_11_17_16_37_16_478,0,1,0,46.39527,0.929949,2000
2017_11_17_16_37_16_571,0,1,0,46.9883,0.943497,2000
2017_11_17_16_37_16_650,0,1,0,47.5763,0.9569594,2000
2017_11_17_16_37_16_733,0,1,0,48.16009,0.9702924,2000
2017_11_17_16_37_16_802,0,1,0,48.73846,0.9376774,2000
2017_11_17_16_37_16_884,0,1,0,49.31445,0.9074351,2000
2017_11_17_16_37_16_957,0,1,0,49.8531,0.889533,2000
2017_11_17_16_37_17_035,0,1,0,49.85816,0.8807428,2000
2017_11_17_16_37_17_104,0,1,0,49.85816,0.872611,2000
2017_11_17_16_37_17_181,0,1,0,49.85814,0.8672757,2000
2017_11_17_16_37_17_253,0,1,0,49.85817,0.8645173,2000
2017_11_17_16_37_17_322,0,1,0,49.85819,0.8619654,2000
2017_11_17_16_37_17_418,0,0.8961461,0,49.83653,0.8599718,2000
2017_11_17_16_37_17_495,-0.015,0.6672611,0,49.79614,0.8591927,2000
2017_11_17_16_37_17_576,-0.04,0.4219421,0,49.71478,0.8583345,2000
2017_11_17_16_37_17_660,-0.05999999,0.1707311,0,49.61589,0.8578449,2000
2017_11_17_16_37_17_748,-0.8233051,0,0,49.24994,0.8568858,2000
2017_11_17_16_37_17_824,-0.5973031,0,0,48.45418,0.8542201,2000
2017_11_17_16_37_17_893,-0.3902462,0,0,48.01741,0.8511373,2000
2017_11_17_16_37_17_973,-0.1509871,0,0,47.60496,0.7237866,2000
2017_11_17_16_37_18_046,0,0,0,47.22068,0.8145181,2000
2017_11_17_16_37_18_124,0,0,0,46.83447,0.8710542,2000
2017_11_17_16_37_18_205,0.005,0,0,46.45094,0.905168,2000
2017_11_17_16_37_18_277,0.025,0,0,46.0553,0.9245811,2000
2017_11_17_16_37_18_345,0.04,0,0,45.7186,0.9324175,2000
2017_11_17_16_37_18_424,0.05999999,0,0,45.29946,0.936656,2000
2017_11_17_16_37_18_500,0.08,0,0,44.87688,0.9361703,2000
2017_11_17_16_37_18_580,0.1,0,0,44.46726,0.9327201,2000
2017_11_17_16_37_18_660,0.12,0,0,44.04391,0.9272506,2000
2017_11_17_16_37_18_741,0.9520271,0,0,43.65236,0.9205241,2000
2017_11_17_16_37_18_817,0.7230551,0,0,43.05655,0.9121163,2000
2017_11_17_16_37_18_901,0.4726961,0,0,37.72908,0.8833326,2000
2017_11_17_16_37_18_982,0.2285711,0,0,35.43954,0.8367584,2000
2017_11_17_16_37_19_053,0.01522911,0,0,33.73972,0.8007062,2000
2017_11_17_16_37_19_135,0,0,0,31.55616,0.7520139,2000
2017_11_17_16_37_19_219,0,0.251448,0,28.94676,0.6721551,2000
2017_11_17_16_37_19_294,0,0.4470211,0,27.46607,0.7222228,2000
2017_11_17_16_37_19_370,0,0.669486,0,25.62899,0.7449337,2000
2017_11_17_16_37_19_451,0,0.9471,0,23.89806,0.7352574,2000
2017_11_17_16_37_19_532,0,1,0,22.27767,0.7053764,2000
2017_11_17_16_37_19_605,0,1,0,20.56225,0.6630569,2000
2017_11_17_16_37_19_673,0,1,0,19.32647,0.6255823,2000
2017_11_17_16_37_19_751,0,1,0,17.68223,0.5707484,2000
2017_11_17_16_37_19_820,0,1,0,16.03595,0.5121656,2000
2017_11_17_16_37_19_895,0.01,1,0,14.80564,0.2686051,2000
2017_11_17_16_37_19_970,0.03,1,0,13.16217,0.4800966,2000
2017_11_17_16_37_20_053,0.05,1,0,11.37771,0.5835947,2000
2017_11_17_16_37_20_128,0.06999999,1,0,9.627696,0.6103024,1960
2017_11_17_16_37_20_206,0.09,1,0,8.144224,0.5949785,1880
2017_11_17_16_37_20_286,0.11,1,0,6.404424,0.5501729,2000
2017_11_17_16_37_20_381,0.135,1,0,4.414377,0.4665416,2000
2017_11_17_16_37_20_468,0.8178549,1,0,2.559159,0.3856147,2000
2017_11_17_16_37_20_541,0.659922,1,0,0.6878504,0.2916127,2000
2017_11_17_16_37_20_618,0.6799219,1,0,0.001161306,0.1958097,2000
2017_11_17_16_37_20_686,0.694922,1,0,0.0008838244,0.142775,2000
2017_11_17_16_37_20_762,0.714922,0.946366,0,0.0007943159,0.09370776,2000
2017_11_17_16_37_20_833,0.7299219,0.7834721,0,0.0007235846,0.06834174,2000
2017_11_17_16_37_20_907,0.9446409,0.5129049,0,0.0001801237,0.04487642,2000
2017_11_17_16_37_20_981,0.7214832,0.2897471,0,0.0006680007,0.02947503,2000
2017_11_17_16_37_21_055,0.5529221,0.121186,0,0.001308263,0.02151552,2000
2017_11_17_16_37_21_140,0.244843,0,0,0.002072602,0.01274827,2000
2017_11_17_16_37_21_208,0.04070508,0,0,0.0004007046,0.009313804,2000
2017_11_17_16_37_21_287,0,0,0,0.001448929,0.006133381,2000
2017_11_17_16_37_21_354,0,0,0,0.002314223,0.004519293,2000
2017_11_17_16_37_21_424,0,0,0,0.002383457,0.003065688,2000
2017_11_17_16_37_21_493,0,0,0,0.004453603,0.002301244,2000
2017_11_17_16_37_21_563,0,0,0,0.003789972,0.001577146,2000
2017_11_17_16_37_21_635,0,0,0,0.001750608,0.001182244,2000
2017_11_17_16_37_21_708,0,0,0,0.003789832,0.0008104268,2000
2017_11_17_16_37_21_776,0,0,0,0.00337628,0.0005732681,2000
2017_11_17_16_37_21_853,0,0,0,0.003428193,0.0004440375,2000
2017_11_17_16_37_21_932,0,0,0,0.003591452,0.0003315642,2000
2017_11_17_16_37_22_003,0,0,0,0.001836214,0.0002644267,2000
2017_11_17_16_37_22_069,0,0,0,0.003591847,0.0002178433,2000
2017_11_17_16_37_22_148,0,0,0,0.001764442,0.0001905644,2000
2017_11_17_16_37_22_217,0,0,0,0.001012004,0.0001694994,2000
2017_11_17_16_37_22_288,0,0,0,0.001729174,0.0001584668,2000
2017_11_17_16_37_22_357,0.005,0,0,0.0009434109,0.0001477146,2000
2017_11_17_16_37_22_432,0.02,0,0,0.001852166,0.0001383341,2000
2017_11_17_16_37_22_504,0.04,0,0,0.0008531387,0.0001337187,2000
2017_11_17_16_37_22_576,0.05499999,0,0,0.001763149,0.0001292041,2000
2017_11_17_16_37_22_662,0.8413589,0,0,0.0005429959,0.0001217911,2000
2017_11_17_16_37_22_735,0.6611429,0,0,0.0005051952,0.0001241737,2000
2017_11_17_16_37_22_816,0.376926,0,0,0.003789616,0.0001103761,2000
2017_11_17_16_37_22_890,0.1566119,0,0,0.00227756,0.0001109131,2000
2017_11_17_16_37_22_959,0,0,0,0.00368067,0.0001078555,2000
2017_11_17_16_37_23_038,0,0,0,0.003548349,0.0001122672,2000
2017_11_17_16_37_23_112,0,0,0,0.003724861,0.0001080243,2000
2017_11_17_16_37_23_192,0,0,0,0.003599352,0.0001129997,2000
2017_11_17_16_37_23_284,0,0,0,0.000205435,0.0001199741,2000
2017_11_17_16_37_23_364,0,0,0,0.0005109454,0.0001170478,2000
2017_11_17_16_37_23_438,0,0,0,0.001758707,0.0001114501,2000
2017_11_17_16_37_23_511,0,0,0,0.0004930373,0.0001168334,2000
2017_11_17_16_37_23_589,0,0,0,0.002264735,0.0001093834,2000
2017_11_17_16_37_23_664,0,0,0,0.003726744,0.0001073187,2000
2017_11_17_16_37_23_741,0,0,0,0.003554059,0.0001119132,2000
2017_11_17_16_37_23_819,0,0,0,0.001845026,0.0001201242,2000
2017_11_17_16_37_23_890,0,0,0,0.003634532,0.0001128447,2000
2017_11_17_16_37_23_957,0,0,0,0.001756574,0.0001214402,2000
2017_11_17_16_37_24_029,0,0,0,0.003533016,0.0001127766,2000
2017_11_17_16_37_24_104,0,0,0,0.001772863,0.0001250214,2000
2017_11_17_16_37_24_173,0,0,0.1571041,0.003815602,0.0001168494,2000
2017_11_17_16_37_24_245,0,0,0.4224991,0.0001508489,0.0001372444,2000
2017_11_17_16_37_24_325,0,0,0.6626281,0.002493771,0.00013232,2000
2017_11_17_16_37_24_395,0,0,0.7258052,0.003266662,0.000119896,2000
2017_11_17_16_37_24_470,0,0,0.4972862,0.0003881278,0.0001387101,2000
2017_11_17_16_37_24_556,0,0,0.2536172,0.004447717,0.0001358504,2000
2017_11_17_16_37_24_637,0,0,0,0.0007911586,0.0001455883,2000
2017_11_17_16_37_24_717,0,0,0,0.0005135597,0.0001341127,2000
2017_11_17_16_37_24_788,0,0,0,0.0009910607,0.0001331631,2000
2017_11_17_16_37_24_867,0,0,0,0.0001460402,0.0001269255,2000
2017_11_17_16_37_24_935,0,0,0,0.0008187648,0.0001272432,2000
2017_11_17_16_37_25_013,0,0,0.189639,0.00145273,0.0001202668,2000
2017_11_17_16_37_25_086,0,0,0.408042,0.003820548,0.0001264151,2000
2017_11_17_16_37_25_162,0,0,0.2810488,0.00381995,0.0001299695,2000
2017_11_17_16_37_25_237,0,0,0.05706882,0.000375341,0.0001337723,2000
2017_11_17_16_37_25_321,0,0,0,0.0006753932,0.0001184814,2000
2017_11_17_16_37_25_406,0,0,0,0.0005528824,0.0001106564,2000
2017_11_17_16_37_25_488,0,0,0,0.0007286578,0.0001075804,2000
2017_11_17_16_37_25_564,0,0,0,0.0008569089,0.0001050334,2000
2017_11_17_16_37_25_644,0,0,0,0.0007956704,0.0001020822,2000
2017_11_17_16_37_25_717,0,0,0,0.0006589555,9.988542E-05,2000
2017_11_17_16_37_25_789,0,0,0,0.00221414,9.596084E-05,2000
2017_11_17_16_37_25_867,0,0,0,0.002356507,9.552448E-05,2000
2017_11_17_16_37_25_941,0,0,0,0.002309335,9.409835E-05,2000
2017_11_17_16_37_26_013,0,0,0,0.002078301,8.870129E-05,2000
2017_11_17_16_37_26_088,0,0,0,0.002339266,8.811188E-05,2000
2017_11_17_16_37_26_162,0,0,0,0.002114033,8.881904E-05,2000
