,date,speed,engine_load,throttle,heading,roll,pitch,sys,gyro,accel,mag,magx,magy,magz,gyrx,gyry,gyrz,linaccx,linaccy,linaxxz,time,time_diff
260,1517153872.45,100.0,0.13333333333333333,0.2627450980392157,118.9375,8.0,6.0,0.0,0.0,0.0,0.0,-27.6875,12.6875,-18.75,0.00777777777778,-0.0344444444444,0.00777777777778,-0.06,0.12,-0.74,1209.8700001239777,4.670000076293945
261,1517153877.11,99.0,0.10980392156862745,0.27450980392156865,119.25,8.25,5.9375,0.0,0.0,0.0,0.0,-29.6875,15.1875,-17.25,0.0011111111111099998,0.01,-0.005555555555560001,-0.64,0.71,-0.3,1214.5299999713898,4.659999847412109
262,1517153881.74,99.0,0.5098039215686274,0.15294117647058825,119.5625,7.75,5.8125,0.0,0.0,0.0,0.0,-29.1875,16.0625,-18.25,-0.04,-0.0211111111111,0.00666666666667,2.07,0.06,-1.27,1219.1600000858307,4.630000114440918
263,1517153886.39,85.0,0.11764705882352941,0.1450980392156863,119.875,8.0,6.0,0.0,0.0,0.0,0.0,-27.5,13.875,-15.75,0.011111111111099999,-0.01,-0.00777777777778,0.47,0.1,-0.98,1223.8100001811981,4.650000095367432
264,1517153891.05,77.0,0.11764705882352941,0.1450980392156863,120.0625,7.9375,5.375,0.0,0.0,0.0,0.0,-28.25,15.5,-14.375,-0.023333333333299996,0.0011111111111099998,0.00777777777778,0.53,-0.49,-0.57,1228.4700000286102,4.659999847412109
265,1517153895.69,61.0,0.13725490196078433,0.1411764705882353,119.875,9.3125,5.5625,0.0,0.0,0.0,0.0,-28.1875,15.0625,-18.5625,-0.0333333333333,0.0166666666667,0.01,-0.74,0.72,-0.12,1233.1100001335144,4.640000104904175
266,1517153900.35,56.0,0.45098039215686275,0.25882352941176473,120.3125,7.875,4.8125,0.0,0.0,0.0,0.0,-28.5625,15.875,-18.5625,0.0166666666667,0.0288888888889,-0.0211111111111,-0.79,0.5,-0.23,1237.7699999809265,4.659999847412109
267,1517153905.0,59.0,0.12156862745098039,0.1450980392156863,120.375,7.4375,5.1875,0.0,0.0,0.0,0.0,-28.1875,13.375,-17.0,-0.00666666666667,0.0033333333333300003,0.011111111111099999,-0.11,0.02,-0.3,1242.420000076294,4.650000095367432
268,1517153909.65,50.0,0.35294117647058826,0.20784313725490197,120.375,8.3125,5.6875,0.0,0.0,0.0,0.0,-29.375,14.75,-17.0625,-0.0211111111111,-0.00777777777778,0.011111111111099999,0.07,-0.37,-0.27,1247.0700001716614,4.650000095367432
269,1517153914.3,59.0,0.7372549019607844,0.28627450980392155,120.25,4.5625,4.9375,0.0,0.0,0.0,0.0,-30.0,18.0625,-17.75,-0.0311111111111,0.012222222222200001,0.0033333333333300003,-0.22,0.4,-0.51,1251.7200000286102,4.6499998569488525
270,1517153918.95,72.0,0.7176470588235294,0.2784313725490196,120.75,4.25,4.9375,0.0,0.0,0.0,0.0,-28.875,14.875,-16.875,0.011111111111099999,-0.0355555555556,-0.004444444444439999,-0.53,0.37,-1.16,1256.3700001239777,4.650000095367432
271,1517153923.59,83.0,0.6784313725490196,0.2784313725490196,120.75,4.5,4.8125,0.0,0.0,0.0,0.0,-28.75,15.0,-16.5625,-0.02,0.023333333333299996,0.0022222222222199996,0.09,-0.46,0.1,1261.0099999904633,4.639999866485596
272,1517153928.23,88.0,0.7843137254901961,0.14901960784313725,121.0625,4.9375,5.375,0.0,0.0,0.0,0.0,-28.875,15.25,-20.1875,-0.0333333333333,-0.0155555555556,0.0144444444444,0.48,-0.63,0.01,1265.6500000953674,4.640000104904175
273,1517153932.91,89.0,0.5098039215686274,0.2196078431372549,122.5625,6.5,8.125,0.0,0.0,0.0,0.0,-27.0,17.5625,-20.75,0.0777777777778,-0.0188888888889,-0.036666666666699994,-0.18,1.86,-0.4,1270.3300001621246,4.680000066757202
274,1517153937.58,96.0,0.18823529411764706,0.15294117647058825,126.25,6.0,7.6875,0.0,0.0,0.0,0.0,-26.1875,15.875,-19.0625,-0.0033333333333300003,0.0288888888889,-0.013333333333299998,0.1,0.42,0.41,1275.0,4.669999837875366
275,1517153942.24,95.0,0.6588235294117647,0.2,129.125,7.0,5.75,0.0,0.0,0.0,0.0,-27.75,13.5,-17.75,0.06888888888889999,-0.044444444444399996,-0.0188888888889,-1.11,1.02,-1.06,1279.6600000858307,4.6600000858306885
276,1517153946.89,98.0,0.2235294117647059,0.17254901960784313,129.5625,6.6875,4.125,0.0,0.0,0.0,0.0,-26.75,14.0625,-19.0,0.0588888888889,-0.025555555555599997,-0.0277777777778,-0.07,1.1,-0.44,1284.3100001811981,4.650000095367432
277,1517153951.53,97.0,0.2784313725490196,0.19607843137254902,130.25,6.5,4.375,0.0,0.0,0.0,0.0,-25.1875,12.75,-18.875,-0.008888888888889999,0.00777777777778,0.013333333333299998,0.54,0.29,-0.79,1288.9500000476837,4.639999866485596
278,1517153956.21,92.0,0.1568627450980392,0.1607843137254902,130.125,6.375,5.0625,0.0,0.0,0.0,0.0,-26.0,12.6875,-19.0625,-0.01,0.0166666666667,-0.023333333333299996,0.77,-0.04,0.1,1293.630000114441,4.680000066757202
279,1517153960.86,87.0,0.8941176470588236,0.25098039215686274,130.625,6.625,5.0,0.0,0.0,0.0,0.0,-26.25,13.25,-18.0625,0.0,0.0,0.0155555555556,-0.58,0.26,-0.69,1298.2799999713898,4.6499998569488525
280,1517153965.49,87.0,0.611764705882353,0.29411764705882354,130.5,6.4375,5.5625,0.0,0.0,0.0,0.0,-27.0,11.6875,-17.875,0.0655555555556,-0.036666666666699994,-0.005555555555560001,0.01,-0.13,-0.67,1302.9100000858307,4.630000114440918
281,1517153970.16,91.0,0.7803921568627451,0.27058823529411763,130.875,7.125,5.375,0.0,0.0,0.0,0.0,-25.875,13.0625,-17.5,-0.00666666666667,0.0333333333333,-0.01,-0.13,1.49,-0.78,1307.5800001621246,4.670000076293945
282,1517153974.82,95.0,0.6980392156862745,0.23137254901960785,131.375,7.75,5.75,0.0,0.0,0.0,0.0,-26.75,11.75,-19.0625,0.0311111111111,-0.011111111111099999,-0.02,-1.03,1.22,-0.63,1312.2400000095367,4.659999847412109
283,1517153979.47,100.0,0.6039215686274509,0.16470588235294117,131.5625,8.25,5.75,0.0,0.0,0.0,0.0,-28.25,12.0625,-17.6875,0.0144444444444,0.0,-0.011111111111099999,0.05,-0.22,-0.43,1316.8900001049042,4.650000095367432
284,1517153984.14,103.0,0.6470588235294118,0.16470588235294117,131.875,8.375,6.4375,0.0,0.0,0.0,0.0,-28.0,13.5625,-19.0625,-0.036666666666699994,-0.005555555555560001,0.0022222222222199996,-1.05,0.81,-0.59,1321.5600001811981,4.670000076293945
285,1517153988.74,106.0,0.11372549019607843,0.15294117647058825,131.8125,8.8125,6.5625,0.0,0.0,0.0,0.0,-28.6875,13.0625,-18.75,-0.00666666666667,0.0333333333333,-0.008888888888889999,0.46,-0.72,-0.67,1326.1600000858307,4.599999904632568
286,1517153993.41,96.0,0.11372549019607843,0.14901960784313725,131.875,8.625,6.25,0.0,0.0,0.0,0.0,-25.6875,11.6875,-16.875,-0.0588888888889,-0.0277777777778,0.0155555555556,0.31,-0.39,-0.36,1330.8300001621246,4.670000076293945
287,1517153998.08,88.0,0.11372549019607843,0.1568627450980392,132.125,8.875,6.3125,0.0,0.0,0.0,0.0,-27.25,14.1875,-18.5625,-0.0311111111111,0.024444444444400002,0.008888888888889999,-0.08,-0.76,-0.25,1335.5,4.669999837875366
288,1517154002.72,83.0,0.25882352941176473,0.19607843137254902,132.5625,9.0,5.375,0.0,0.0,0.0,0.0,-27.0625,14.5,-18.5,-0.06444444444439999,0.0188888888889,0.0188888888889,-0.09,-0.54,0.69,1340.1400001049042,4.640000104904175
289,1517154007.44,84.0,0.4470588235294118,0.23921568627450981,132.875,8.375,5.75,0.0,0.0,0.0,0.0,-27.25,15.1875,-20.0,-0.00666666666667,0.023333333333299996,-0.0033333333333300003,-0.49,-0.06,0.62,1344.8600001335144,4.7200000286102295
290,1517154012.07,90.0,0.8509803921568627,0.3607843137254902,133.1875,7.3125,5.3125,0.0,0.0,0.0,0.0,-28.0625,15.1875,-18.1875,0.013333333333299998,-0.005555555555560001,0.005555555555560001,-0.18,-0.55,-0.14,1349.4900000095367,4.629999876022339
291,1517154016.71,99.0,0.6078431372549019,0.19607843137254902,133.125,5.9375,5.5,0.0,0.0,0.0,0.0,-28.6875,14.6875,-18.5,0.004444444444439999,0.0333333333333,-0.01,0.39,0.24,0.23,1354.130000114441,4.640000104904175
292,1517154021.38,98.0,0.11372549019607843,0.14901960784313725,133.25,6.375,5.5,0.0,0.0,0.0,0.0,-25.75,15.0,-16.25,0.0022222222222199996,-0.008888888888889999,-0.011111111111099999,0.76,-0.05,-0.45,1358.8000001907349,4.670000076293945
293,1517154026.03,86.0,0.6980392156862745,0.27450980392156865,133.25,7.1875,5.5,0.0,0.0,0.0,0.0,-25.5625,13.6875,-17.25,0.011111111111099999,0.0155555555556,-0.0033333333333300003,-0.35,-0.38,1.06,1363.4500000476837,4.6499998569488525
294,1517154030.68,89.0,0.45098039215686275,0.23137254901960785,133.875,6.25,5.625,0.0,0.0,0.0,0.0,-26.5625,13.5625,-19.0625,-0.0333333333333,0.012222222222200001,-0.005555555555560001,-0.49,0.49,0.23,1368.1000001430511,4.650000095367432
295,1517154035.33,91.0,0.8117647058823529,0.25098039215686274,134.0625,5.9375,5.5,0.0,0.0,0.0,0.0,-25.5,12.375,-17.75,-0.0522222222222,0.0177777777778,0.008888888888889999,0.29,-0.38,0.62,1372.75,4.6499998569488525
296,1517154039.98,88.0,0.11372549019607843,0.14901960784313725,133.9375,7.3125,5.8125,0.0,0.0,0.0,0.0,-26.75,12.6875,-16.25,-0.02,-0.00777777777778,0.011111111111099999,0.32,-0.34,-0.96,1377.4000000953674,4.650000095367432
297,1517154044.64,78.0,0.803921568627451,0.27450980392156865,134.125,8.875,6.375,0.0,0.0,0.0,0.0,-26.75,14.1875,-18.5625,-0.0211111111111,0.036666666666699994,0.008888888888889999,-0.35,-0.07,0.45,1382.0600001811981,4.6600000858306885
298,1517154049.31,86.0,0.11372549019607843,0.1568627450980392,134.75,7.3125,5.375,0.0,0.0,0.0,0.0,-27.75,13.0,-17.5,0.0022222222222199996,0.02,0.004444444444439999,-0.04,0.02,0.14,1386.7300000190735,4.669999837875366
299,1517154053.97,83.0,0.13333333333333333,0.17254901960784313,134.5625,7.75,6.0625,0.0,0.0,0.0,0.0,-27.5,13.1875,-17.875,0.026666666666700003,-0.0455555555556,-0.004444444444439999,-0.5,0.27,-0.66,1391.3900001049042,4.6600000858306885
300,1517154058.64,86.0,0.7764705882352941,0.26666666666666666,135.0,7.375,5.3125,0.0,0.0,0.0,0.0,-28.875,16.6875,-16.75,-0.0177777777778,0.0344444444444,0.004444444444439999,-0.08,-0.35,0.18,1396.0600001811981,4.670000076293945
301,1517154063.29,92.0,0.6549019607843137,0.21568627450980393,135.0625,6.625,5.25,0.0,0.0,0.0,0.0,-26.375,14.375,-18.6875,0.04666666666669999,-0.00666666666667,-0.032222222222199996,-0.15,0.59,0.06,1400.710000038147,4.6499998569488525
302,1517154067.95,96.0,0.5607843137254902,0.19607843137254902,135.625,6.75,5.0,0.0,0.0,0.0,0.0,-29.0625,15.375,-18.25,-0.0344444444444,-0.0011111111111099998,0.0155555555556,0.04,0.22,-0.54,1405.3700001239777,4.6600000858306885
303,1517154072.63,98.0,0.45098039215686275,0.25098039215686274,135.25,6.5,5.25,0.0,0.0,0.0,0.0,-27.875,15.0,-17.0625,0.011111111111099999,0.022222222222199998,-0.013333333333299998,-0.4,0.83,0.44,1410.0500001907349,4.680000066757202
304,1517154077.28,100.0,0.14901960784313725,0.20392156862745098,135.8125,6.75,4.9375,0.0,0.0,0.0,0.0,-28.1875,15.5625,-18.5,0.0022222222222199996,0.0288888888889,-0.00777777777778,-0.21,0.04,-0.44,1414.7000000476837,4.6499998569488525
305,1517154081.95,97.0,0.5019607843137255,0.23137254901960785,135.75,6.9375,5.1875,0.0,0.0,0.0,0.0,-27.5625,15.0,-17.0,-0.026666666666700003,0.0011111111111099998,0.0022222222222199996,-0.38,0.47,-0.05,1419.3700001239777,4.670000076293945
306,1517154086.58,100.0,0.10980392156862745,0.15294117647058825,136.1875,6.875,5.0625,0.0,0.0,0.0,0.0,-26.375,14.0,-20.1875,0.005555555555560001,0.0544444444444,-0.00666666666667,0.31,0.21,-0.55,1424.0,4.629999876022339
307,1517154091.23,97.0,0.7725490196078432,0.2235294117647059,136.5625,7.5625,5.625,0.0,0.0,0.0,0.0,-28.1875,15.5625,-17.5,0.023333333333299996,0.0,-0.02,-0.76,0.7,-0.67,1428.6500000953674,4.650000095367432
308,1517154095.85,100.0,0.11372549019607843,0.15294117647058825,136.375,7.625,5.875,0.0,0.0,0.0,0.0,-27.25,15.0,-18.375,-0.008888888888889999,-0.00666666666667,0.0033333333333300003,-0.68,-0.1,-0.46,1433.2699999809265,4.619999885559082
309,1517154100.48,96.0,0.5254901960784314,0.23529411764705882,136.6875,8.5,6.0,0.0,0.0,0.0,0.0,-26.75,15.1875,-17.5625,0.0166666666667,-0.0555555555556,0.0,-0.47,0.03,-1.85,1437.9000000953674,4.630000114440918
310,1517154105.16,98.0,0.6980392156862745,0.24705882352941178,136.875,8.75,6.25,0.0,0.0,0.0,0.0,-26.75,14.75,-17.875,-0.0011111111111099998,-0.012222222222200001,0.013333333333299998,-0.48,0.64,1.61,1442.5800001621246,4.680000066757202
311,1517154109.82,102.0,0.7215686274509804,0.3137254901960784,137.375,8.6875,6.0,0.0,0.0,0.0,0.0,-27.5625,15.0625,-19.1875,0.005555555555560001,-0.05,0.0011111111111099998,-0.46,0.4,-0.44,1447.2400000095367,4.659999847412109
312,1517154114.49,108.0,0.596078431372549,0.23921568627450981,137.625,8.25,6.4375,0.0,0.0,0.0,0.0,-27.1875,15.0625,-19.25,-0.0144444444444,0.0177777777778,0.0,0.32,-0.22,-0.81,1451.9100000858307,4.670000076293945
313,1517154119.14,109.0,0.10980392156862745,0.20784313725490197,137.125,8.25,6.875,0.0,0.0,0.0,0.0,-27.0625,15.5,-18.0625,-0.013333333333299998,-0.011111111111099999,-0.004444444444439999,0.01,0.16,-1.38,1456.5600001811981,4.650000095367432
314,1517154123.81,105.0,0.6313725490196078,0.28627450980392155,137.625,8.375,6.4375,0.0,0.0,0.0,0.0,-28.25,14.375,-17.6875,-0.0355555555556,-0.0344444444444,-0.0011111111111099998,-0.49,0.76,-0.47,1461.2300000190735,4.669999837875366
315,1517154128.45,109.0,0.27058823529411763,0.1568627450980392,138.0625,7.875,5.8125,0.0,0.0,0.0,0.0,-26.875,14.75,-18.1875,0.0033333333333300003,0.0188888888889,-0.0022222222222199996,0.03,0.4,0.0,1465.8700001239777,4.640000104904175
316,1517154133.11,106.0,0.4392156862745098,0.15294117647058825,138.3125,8.0625,6.0,0.0,0.0,0.0,0.0,-28.5625,15.75,-18.0625,-0.0422222222222,-0.032222222222199996,0.00777777777778,0.39,0.34,0.2,1470.5299999713898,4.659999847412109
317,1517154137.77,101.0,0.807843137254902,0.25882352941176473,138.4375,8.6875,5.8125,0.0,0.0,0.0,0.0,-29.375,13.1875,-18.1875,0.111111111111,-0.025555555555599997,-0.0511111111111,-0.91,1.19,-1.34,1475.1900000572205,4.6600000858306885
318,1517154142.43,106.0,0.5098039215686274,0.2235294117647059,138.4375,7.9375,5.3125,0.0,0.0,0.0,0.0,-28.5625,14.875,-19.5,0.0022222222222199996,0.0177777777778,0.005555555555560001,-0.46,0.35,-0.16,1479.8500001430511,4.6600000858306885
319,1517154147.08,108.0,0.7529411764705882,0.18823529411764706,138.5,8.125,5.3125,0.0,0.0,0.0,0.0,-29.0625,13.0625,-18.0,-0.023333333333299996,0.0022222222222199996,0.022222222222199998,0.31,-0.75,-0.53,1484.5,4.6499998569488525
320,1517154151.74,106.0,0.10980392156862745,0.23529411764705882,138.625,8.375,5.6875,0.0,0.0,0.0,0.0,-28.6875,13.75,-19.875,-0.04,0.0422222222222,0.013333333333299998,-0.79,-0.24,-0.29,1489.1600000858307,4.6600000858306885
321,1517154156.37,99.0,0.8274509803921568,0.3333333333333333,139.0,8.0625,5.9375,0.0,0.0,0.0,0.0,-27.75,15.5,-19.375,0.0377777777778,0.004444444444439999,-0.022222222222199998,0.02,0.94,-0.58,1493.789999961853,4.629999876022339
322,1517154161.01,101.0,0.6039215686274509,0.2901960784313726,140.3125,7.8125,9.25,0.0,0.0,0.0,0.0,-26.875,15.75,-19.375,-0.01,0.0011111111111099998,-0.02,-0.16,0.36,-0.35,1498.4300000667572,4.640000104904175
323,1517154165.66,107.0,0.8117647058823529,0.15294117647058825,143.8125,7.375,8.625,0.0,0.0,0.0,0.0,-25.25,15.0625,-21.1875,0.0022222222222199996,0.0022222222222199996,-0.0277777777778,-0.03,0.74,-0.18,1503.0800001621246,4.650000095367432
324,1517154170.35,106.0,0.16470588235294117,0.1843137254901961,148.4375,7.5625,8.3125,0.0,0.0,0.0,0.0,-22.5625,13.375,-20.5625,0.0033333333333300003,-0.012222222222200001,-0.0311111111111,-0.77,1.61,0.28,1507.7699999809265,4.68999981880188
325,1517154175.0,107.0,0.10980392156862745,0.15294117647058825,153.375,7.625,8.625,0.0,0.0,0.0,0.0,-21.0625,13.5625,-20.875,-0.0211111111111,0.00666666666667,0.011111111111099999,-0.62,0.29,-0.75,1512.420000076294,4.650000095367432
326,1517154179.64,104.0,0.17254901960784313,0.27058823529411763,154.875,8.25,5.5625,0.0,0.0,0.0,0.0,-23.75,15.25,-19.25,-0.0422222222222,0.011111111111099999,0.0011111111111099998,-0.67,0.06,-0.25,1517.0600001811981,4.640000104904175
327,1517154184.31,107.0,0.5647058823529412,0.15294117647058825,155.5625,8.5,5.6875,0.0,0.0,0.0,0.0,-25.25,14.0625,-20.1875,-0.0177777777778,0.0011111111111099998,-0.00666666666667,-0.94,-0.07,-0.42,1521.7300000190735,4.669999837875366
328,1517154188.97,106.0,0.8392156862745098,0.32941176470588235,155.5,8.625,5.875,0.0,0.0,0.0,0.0,-23.375,14.875,-18.0625,-0.004444444444439999,0.013333333333299998,0.013333333333299998,-0.07,-1.06,0.4,1526.3900001049042,4.6600000858306885
329,1517154193.65,107.0,0.11372549019607843,0.15294117647058825,155.75,8.625,5.75,0.0,0.0,0.0,0.0,-23.6875,14.5,-18.1875,0.00777777777778,0.00777777777778,-0.00777777777778,0.24,0.2,-0.95,1531.0700001716614,4.680000066757202
330,1517154198.31,93.0,0.11372549019607843,0.2,155.8125,8.875,6.25,0.0,0.0,0.0,0.0,-25.1875,15.5,-17.1875,0.032222222222199996,0.012222222222200001,-0.0177777777778,-1.25,1.1,-0.19,1535.7300000190735,4.659999847412109
331,1517154202.99,92.0,0.8431372549019608,0.34509803921568627,156.0,8.0625,5.875,0.0,0.0,0.0,0.0,-24.75,14.75,-19.1875,0.0488888888889,-0.0011111111111099998,-0.008888888888889999,-0.63,0.42,-0.46,1540.4100000858307,4.680000066757202
332,1517154207.66,99.0,0.11372549019607843,0.14901960784313725,156.125,7.4375,5.75,0.0,0.0,0.0,0.0,-23.875,15.1875,-20.1875,-0.0033333333333300003,0.0144444444444,0.00666666666667,-0.05,-0.61,1.1,1545.0800001621246,4.670000076293945
333,1517154212.33,90.0,0.7607843137254902,0.2235294117647059,156.4375,7.9375,5.75,0.0,0.0,0.0,0.0,-24.5625,14.75,-19.0625,-0.0377777777778,-0.00666666666667,0.0,-0.76,0.93,0.08,1549.75,4.669999837875366
334,1517154216.98,93.0,0.788235294117647,0.2549019607843137,156.375,7.125,5.5625,0.0,0.0,0.0,0.0,-22.5625,14.25,-21.5,-0.06666666666669999,0.02,0.0211111111111,0.03,-0.47,-0.62,1554.4000000953674,4.650000095367432
335,1517154221.6,94.0,0.6196078431372549,0.19215686274509805,156.625,7.1875,5.25,0.0,0.0,0.0,0.0,-25.0,14.5625,-19.75,-0.023333333333299996,-0.004444444444439999,-0.004444444444439999,0.2,0.29,0.3,1559.0199999809265,4.619999885559082
336,1517154226.26,93.0,0.10980392156862745,0.14901960784313725,157.125,7.875,5.5625,0.0,0.0,0.0,0.0,-24.5625,15.0,-21.0625,0.02,0.0177777777778,-0.008888888888889999,-0.05,-0.1,-1.13,1563.6800000667572,4.6600000858306885
337,1517154230.9,88.0,0.5843137254901961,0.17647058823529413,157.0625,8.1875,5.75,0.0,0.0,0.0,0.0,-24.5,14.5,-19.875,-0.0022222222222199996,-0.012222222222200001,0.0033333333333300003,0.1,0.57,-0.56,1568.3200001716614,4.640000104904175
338,1517154235.55,89.0,0.4980392156862745,0.2,157.125,7.4375,5.375,0.0,0.0,0.0,0.0,-23.6875,14.25,-19.375,0.036666666666699994,0.005555555555560001,-0.01,-0.21,0.87,0.96,1572.9700000286102,4.6499998569488525
339,1517154240.22,90.0,0.6431372549019608,0.24705882352941178,157.5625,7.3125,5.0625,0.0,0.0,0.0,0.0,-24.0,15.0625,-20.0625,0.0355555555556,-0.004444444444439999,-0.022222222222199998,-0.33,0.48,0.27,1577.6400001049042,4.670000076293945
340,1517154244.87,93.0,0.5607843137254902,0.14901960784313725,157.0,7.5625,5.375,0.0,0.0,0.0,0.0,-25.375,14.25,-18.5,-0.0166666666667,-0.0144444444444,0.0144444444444,-0.35,0.39,0.25,1582.289999961853,4.6499998569488525
341,1517154249.55,95.0,0.49019607843137253,0.16862745098039217,154.5625,8.125,4.8125,0.0,0.0,0.0,0.0,-27.875,14.375,-19.0625,0.005555555555560001,-0.0177777777778,0.011111111111099999,0.04,0.0,-0.53,1586.9700000286102,4.680000066757202
342,1517154254.22,94.0,0.6784313725490196,0.21568627450980393,150.6875,8.0625,4.8125,0.0,0.0,0.0,0.0,-26.375,14.0625,-18.75,0.032222222222199996,-0.0166666666667,0.0188888888889,0.5,-0.28,-0.54,1591.6400001049042,4.670000076293945
343,1517154258.87,91.0,0.10980392156862745,0.24313725490196078,147.3125,7.5,5.0625,0.0,0.0,0.0,0.0,-27.5,13.0625,-18.0625,-0.0755555555556,0.0155555555556,0.0277777777778,-0.4,0.62,0.0,1596.289999961853,4.6499998569488525
344,1517154263.52,89.0,0.8235294117647058,0.34509803921568627,143.5625,7.875,5.875,0.0,0.0,0.0,0.0,-27.5625,12.0,-19.5,-0.0344444444444,-0.011111111111099999,0.05,0.0,-1.21,-0.03,1600.9400000572205,4.650000095367432
345,1517154268.2,96.0,0.5058823529411764,0.28627450980392155,140.0625,6.3125,5.8125,0.0,0.0,0.0,0.0,-30.0625,12.5,-19.25,0.004444444444439999,0.011111111111099999,0.0166666666667,0.45,-0.12,0.31,1605.6200001239777,4.680000066757202
346,1517154272.86,98.0,0.10980392156862745,0.20784313725490197,136.5,6.5,6.0,0.0,0.0,0.0,0.0,-29.375,12.375,-18.1875,0.0177777777778,-0.0144444444444,0.04,0.09,-0.28,-0.67,1610.2799999713898,4.659999847412109
347,1517154277.49,94.0,0.49411764705882355,0.24705882352941178,132.4375,7.375,6.25,0.0,0.0,0.0,0.0,-29.75,11.5,-17.1875,0.0,-0.0155555555556,-0.013333333333299998,-0.99,-0.04,-1.09,1614.9100000858307,4.630000114440918
348,1517154282.13,98.0,0.8196078431372549,0.3176470588235294,129.4375,7.1875,6.3125,0.0,0.0,0.0,0.0,-32.6875,10.75,-16.875,0.0333333333333,-0.004444444444439999,-0.0022222222222199996,-0.17,0.84,-1.14,1619.5500001907349,4.640000104904175
349,1517154286.8,107.0,0.6705882352941176,0.25098039215686274,127.625,7.0,7.3125,0.0,0.0,0.0,0.0,-31.875,12.25,-17.5625,0.008888888888889999,0.01,-0.013333333333299998,-0.06,1.08,0.49,1624.2200000286102,4.669999837875366
350,1517154291.48,112.0,0.10980392156862745,0.1568627450980392,128.125,7.375,7.5625,0.0,0.0,0.0,0.0,-31.5625,12.75,-17.0,0.00666666666667,-0.0022222222222199996,-0.01,0.17,0.8,-0.2,1628.9000000953674,4.680000066757202
351,1517154296.14,104.0,0.49411764705882355,0.15294117647058825,128.5625,7.5625,7.5625,0.0,0.0,0.0,0.0,-29.6875,12.25,-18.5625,-0.0188888888889,0.0,0.013333333333299998,0.63,-0.49,0.27,1633.5600001811981,4.6600000858306885
352,1517154300.79,100.0,0.6666666666666666,0.30980392156862746,128.1875,6.9375,7.5,0.0,0.0,0.0,0.0,-29.1875,15.875,-18.0625,-0.08,0.0377777777778,0.0177777777778,-0.19,-0.57,0.92,1638.210000038147,4.6499998569488525
353,1517154305.45,105.0,0.5333333333333333,0.30196078431372547,128.75,6.0625,6.4375,0.0,0.0,0.0,0.0,-29.1875,17.5625,-16.875,0.0311111111111,-0.00777777777778,-0.04,-0.89,1.44,-1.19,1642.8700001239777,4.6600000858306885
354,1517154310.1,106.0,0.17254901960784313,0.17254901960784313,130.3125,5.6875,9.125,0.0,0.0,0.0,0.0,-27.75,16.0625,-17.5,-0.0744444444444,0.03,0.0022222222222199996,-0.07,-0.37,0.0,1647.5199999809265,4.6499998569488525
355,1517154314.77,104.0,0.12156862745098039,0.16862745098039217,134.8125,6.25,9.25,0.0,0.0,0.0,0.0,-27.1875,14.75,-19.1875,-0.01,-0.00666666666667,-0.023333333333299996,-0.26,0.17,-0.74,1652.1900000572205,4.670000076293945
356,1517154319.43,100.0,0.8352941176470589,0.3254901960784314,139.3125,7.875,7.5625,0.0,0.0,0.0,0.0,-25.5625,12.25,-19.25,-0.0766666666667,0.0288888888889,0.00777777777778,-1.26,-0.31,0.1,1656.8500001430511,4.6600000858306885
357,1517154324.08,105.0,0.34509803921568627,0.17647058823529413,139.625,7.875,5.375,0.0,0.0,0.0,0.0,-28.5625,12.5,-20.5,0.0344444444444,-0.004444444444439999,-0.0188888888889,-0.03,0.58,-0.32,1661.5,4.6499998569488525
358,1517154328.71,104.0,0.7058823529411765,0.29411764705882354,140.5,8.375,5.75,0.0,0.0,0.0,0.0,-26.0,11.0625,-18.5625,0.00666666666667,-0.00666666666667,0.004444444444439999,-0.31,1.08,-0.33,1666.130000114441,4.630000114440918
359,1517154333.35,108.0,0.5411764705882353,0.25882352941176473,140.0625,8.75,5.25,0.0,0.0,0.0,0.0,-28.1875,11.6875,-18.75,-0.0766666666667,0.0211111111111,-0.01,-0.26,-1.29,0.56,1670.7699999809265,4.639999866485596
360,1517154337.97,111.0,0.1607843137254902,0.16862745098039217,140.6875,9.1875,5.5625,0.0,0.0,0.0,0.0,-29.0,11.875,-17.75,0.0344444444444,-0.024444444444400002,0.0011111111111099998,0.06,-0.3,-0.16,1675.3900001049042,4.620000123977661
361,1517154342.62,108.0,0.1607843137254902,0.1843137254901961,140.5,9.375,6.1875,0.0,0.0,0.0,0.0,-27.875,12.0,-19.375,-0.0144444444444,0.0166666666667,0.0177777777778,0.26,0.83,0.55,1680.039999961853,4.6499998569488525
362,1517154347.27,107.0,0.3764705882352941,0.20392156862745098,140.9375,9.3125,6.125,0.0,0.0,0.0,0.0,-28.0625,11.875,-18.6875,0.0844444444444,0.0,-0.022222222222199998,-0.19,1.23,-0.41,1684.6900000572205,4.650000095367432
363,1517154351.93,108.0,0.2,0.21568627450980393,140.75,9.25,6.4375,0.0,0.0,0.0,0.0,-27.375,12.5625,-20.5625,0.012222222222200001,0.023333333333299996,-0.013333333333299998,-0.68,0.93,0.2,1689.3500001430511,4.6600000858306885
364,1517154356.6,108.0,0.6078431372549019,0.2235294117647059,141.0,9.0625,6.4375,0.0,0.0,0.0,0.0,-27.0625,11.0625,-19.5625,-0.0277777777778,0.0,-0.011111111111099999,-0.6,0.18,-0.83,1694.0199999809265,4.669999837875366
