,date,speed,engine_load,throttle,heading,roll,pitch,sys,gyro,accel,mag,magx,magy,magz,gyrx,gyry,gyrz,linaccx,linaccy,linaxxz,time,time_diff
284,1517157585.68,113.0,0.4823529411764706,0.24313725490196078,96.0,-15.0,-5.75,3,3,0,0,-61.5625,-6.1875,-19.6875,0.0011111111111099998,0.0277777777778,-0.01,-0.43,-0.11,-0.62,1201.3500001430511,4.640000104904175
285,1517157590.32,113.0,0.7254901960784313,0.28627450980392155,96.9375,-15.1875,-5.9375,3,3,0,0,-61.0625,-5.375,-19.375,0.0277777777778,-0.0355555555556,0.01,-0.47,-0.25,0.49,1205.9900000095367,4.639999866485596
286,1517157594.98,112.0,0.40784313725490196,0.25882352941176473,98.0,-14.75,-6.0625,3,3,0,0,-61.375,-6.375,-18.375,-0.0155555555556,0.0355555555556,-0.008888888888889999,-0.18,-0.31,0.28,1210.6500000953674,4.6600000858306885
287,1517157599.61,111.0,0.6196078431372549,0.24705882352941178,98.8125,-15.0625,-6.1875,3,3,0,0,-67.875,-5.875,-18.0625,0.008888888888889999,0.025555555555599997,0.008888888888889999,0.15,-0.39,-0.12,1215.2799999713898,4.629999876022339
288,1517157604.25,113.0,0.47843137254901963,0.22745098039215686,98.875,-14.5,-6.0,3,3,0,0,-68.25,-5.0625,-19.5,0.0477777777778,0.004444444444439999,0.012222222222200001,0.06,-0.43,0.32,1219.920000076294,4.640000104904175
289,1517157608.88,112.0,0.2,0.17647058823529413,99.4375,-14.3125,-5.9375,2,3,0,0,-69.6875,-5.875,-18.75,-0.01,-0.0188888888889,-0.0011111111111099998,0.12,-0.54,-0.84,1224.5500001907349,4.630000114440918
290,1517157613.52,106.0,0.2784313725490196,0.2549019607843137,99.25,-14.1875,-6.375,2,3,0,0,-68.6875,-5.0625,-18.5,-0.03,-0.011111111111099999,0.0011111111111099998,0.27,-0.52,1.8,1229.1900000572205,4.639999866485596
291,1517157618.17,102.0,0.6862745098039216,0.2,99.25,-13.5,-5.8125,2,3,0,0,-67.75,-9.1875,-18.1875,0.005555555555560001,-0.0277777777778,0.013333333333299998,0.77,-0.86,0.32,1233.840000152588,4.650000095367432
292,1517157622.84,102.0,0.8235294117647058,0.3686274509803922,98.875,-13.25,-5.125,2,3,0,0,-65.75,-4.0,-20.0,0.01,-0.005555555555560001,0.012222222222200001,0.15,-0.31,-0.16,1238.5099999904633,4.669999837875366
293,1517157627.49,106.0,0.7803921568627451,0.1803921568627451,97.375,-13.0625,-4.4375,2,3,0,0,-65.75,-4.5625,-19.5,0.036666666666699994,-0.0555555555556,0.0211111111111,0.83,0.07,0.0,1243.1600000858307,4.650000095367432
294,1517157632.16,103.0,0.6431372549019608,0.2,96.375,-13.0625,-4.8125,3,3,0,0,-48.75,-5.1875,-8.375,-0.03,0.012222222222200001,0.011111111111099999,-0.4,-0.05,0.46,1247.8300001621246,4.670000076293945
295,1517157636.82,102.0,0.8352941176470589,0.34509803921568627,95.625,-12.375,-4.0,2,3,0,0,-61.5625,-3.0625,-17.875,-0.008888888888889999,0.0522222222222,-0.0011111111111099998,-0.69,0.03,-0.33,1252.4900000095367,4.659999847412109
296,1517157641.45,106.0,0.7333333333333333,0.2549019607843137,95.875,-12.3125,-3.875,2,3,0,0,-58.1875,-3.375,-17.5625,0.004444444444439999,0.023333333333299996,-0.0011111111111099998,0.13,-0.35,-0.08,1257.1200001239777,4.630000114440918
297,1517157646.09,108.0,0.8352941176470589,0.3607843137254902,96.0,-12.625,-4.125,2,3,0,0,-59.5,-1.875,-17.375,0.041111111111099996,-0.005555555555560001,0.01,0.1,-1.02,0.67,1261.7599999904633,4.639999866485596
298,1517157650.76,112.0,0.7568627450980392,0.21176470588235294,96.3125,-13.3125,-3.9375,2,3,0,0,-59.5,-2.75,-17.75,0.121111111111,0.0355555555556,0.0211111111111,0.64,-0.09,-1.58,1266.4300000667572,4.670000076293945
299,1517157655.42,108.0,0.6431372549019608,0.23529411764705882,96.6875,-13.3125,-4.8125,2,3,0,0,-60.875,-10.0,-18.6875,0.00666666666667,0.00666666666667,0.0022222222222199996,-0.4,-0.29,0.74,1271.090000152588,4.6600000858306885
300,1517157660.04,106.0,0.6039215686274509,0.2823529411764706,96.625,-13.5,-4.8125,2,3,0,0,-66.5,-2.375,-16.875,0.005555555555560001,-0.0344444444444,-0.0033333333333300003,0.95,-0.27,-0.23,1275.710000038147,4.619999885559082
301,1517157664.69,105.0,0.615686274509804,0.17647058823529413,97.0,-13.5625,-4.8125,2,3,0,0,-67.6875,-0.75,-19.6875,0.024444444444400002,-0.0277777777778,-0.005555555555560001,-1.9,0.5,1.99,1280.3600001335144,4.650000095367432
302,1517157669.37,103.0,0.7764705882352941,0.24705882352941178,98.3125,-11.5,-4.4375,2,3,0,0,-67.1875,-2.75,-18.375,0.026666666666700003,-0.0888888888889,0.0166666666667,1.37,-1.22,0.44,1285.039999961853,4.679999828338623
303,1517157674.05,106.0,0.7647058823529411,0.27450980392156865,100.75,-11.6875,-5.0,1,3,0,0,-69.1875,-6.5625,-16.5625,0.024444444444400002,0.0288888888889,0.005555555555560001,0.31,-0.34,0.86,1289.7200000286102,4.680000066757202
304,1517157678.71,107.0,0.5725490196078431,0.3058823529411765,102.6875,-12.875,-5.8125,1,3,0,0,-65.25,-5.375,-20.5625,0.008888888888889999,-0.023333333333299996,-0.0022222222222199996,-0.38,-0.54,-0.23,1294.380000114441,4.6600000858306885
305,1517157683.36,109.0,0.8117647058823529,0.3137254901960784,103.25,-14.75,-6.1875,1,3,0,0,-65.5,-5.6875,-18.25,0.03,-0.0022222222222199996,0.01,0.56,-0.71,0.21,1299.0299999713898,4.6499998569488525
306,1517157688.02,113.0,0.803921568627451,0.26666666666666666,102.8125,-14.4375,-6.1875,1,3,0,0,-64.6875,-4.375,-18.1875,0.0155555555556,0.0277777777778,0.012222222222200001,-0.15,-0.01,0.94,1303.6900000572205,4.6600000858306885
307,1517157692.69,112.0,0.1450980392156863,0.17647058823529413,101.875,-14.375,-5.6875,1,3,0,0,-65.0625,-4.0625,-19.875,-0.026666666666700003,-0.0166666666667,-0.011111111111099999,0.34,-0.56,1.0,1308.3600001335144,4.670000076293945
308,1517157697.32,108.0,0.8941176470588236,0.4470588235294118,101.375,-14.125,-5.75,1,3,0,0,-60.375,1.75,-20.5625,0.0,-0.0422222222222,0.00777777777778,0.52,-1.06,0.23,1312.9900000095367,4.629999876022339
309,1517157701.98,112.0,0.8117647058823529,0.34901960784313724,100.5,-13.5,-5.1875,1,3,0,0,-64.6875,-3.25,-19.25,0.005555555555560001,-0.04666666666669999,-0.011111111111099999,-0.05,-0.16,0.5,1317.6500000953674,4.6600000858306885
310,1517157706.66,116.0,0.8235294117647058,0.27450980392156865,100.5,-13.6875,-5.875,1,3,0,0,-61.75,0.375,-16.75,-0.0188888888889,-0.0622222222222,-0.0033333333333300003,0.26,-0.26,0.7,1322.3300001621246,4.680000066757202
311,1517157711.34,117.0,0.12549019607843137,0.21568627450980393,101.0,-13.9375,-6.75,1,3,0,0,-62.5625,-3.0,-19.0,0.0355555555556,-0.013333333333299998,0.01,-0.22,-0.39,-0.82,1327.0099999904633,4.679999828338623
312,1517157715.97,115.0,0.5607843137254902,0.23921568627450981,100.75,-14.0625,-6.875,1,3,0,0,-59.375,0.5625,-16.1875,0.0011111111111099998,0.0455555555556,0.0022222222222199996,-0.84,-0.79,-0.09,1331.6400001049042,4.630000114440918
313,1517157720.62,115.0,0.5568627450980392,0.24313725490196078,101.0,-13.875,-7.25,1,3,0,0,-67.5625,-4.875,-16.25,-0.032222222222199996,-0.0022222222222199996,0.0,0.79,-0.59,0.44,1336.289999961853,4.6499998569488525
314,1517157725.28,115.0,0.7607843137254902,0.3254901960784314,101.625,-13.8125,-7.4375,1,3,0,0,-70.5625,-3.0625,-12.0,0.01,0.025555555555599997,0.00666666666667,0.15,-1.32,-1.77,1340.9500000476837,4.6600000858306885
315,1517157729.92,120.0,0.12549019607843137,0.24705882352941178,102.0,-13.8125,-7.5,1,3,0,0,-69.875,-3.5625,-17.6875,0.0333333333333,-0.005555555555560001,0.008888888888889999,0.77,-0.2,-0.32,1345.590000152588,4.640000104904175
316,1517157734.54,117.0,0.10980392156862745,0.1568627450980392,102.4375,-14.1875,-8.0625,1,3,0,0,-69.0,-4.25,-17.5625,-0.012222222222200001,0.004444444444439999,0.00666666666667,0.32,1.14,-0.54,1350.210000038147,4.619999885559082
317,1517157739.19,95.0,0.11372549019607843,0.4470588235294118,102.3125,-12.0625,-7.3125,1,3,0,0,-69.5,-2.6875,-18.25,-0.041111111111099996,0.022222222222199998,-0.0277777777778,0.0,-1.1,0.5,1354.8600001335144,4.650000095367432
318,1517157743.8,99.0,0.8980392156862745,0.27450980392156865,102.8125,-12.6875,-6.0625,1,3,0,0,-69.1875,-3.6875,-17.6875,-0.013333333333299998,0.0577777777778,-0.013333333333299998,0.07,-0.92,0.64,1359.4700000286102,4.609999895095825
319,1517157748.44,105.0,0.6980392156862745,0.1568627450980392,104.0625,-12.625,-5.3125,1,3,0,0,-68.6875,-2.875,-20.0625,-0.01,-0.00666666666667,0.0011111111111099998,0.85,-0.42,1.22,1364.1100001335144,4.640000104904175
320,1517157753.11,102.0,0.3137254901960784,0.23137254901960785,103.375,-11.25,-4.875,1,3,0,0,-68.1875,-2.25,-17.875,-0.0355555555556,-0.044444444444399996,0.022222222222199998,0.8,0.18,-0.35,1368.7799999713898,4.669999837875366
321,1517157757.77,99.0,0.8,0.25882352941176473,100.625,-10.8125,-4.8125,1,3,0,0,-64.875,-1.875,-20.75,0.04,0.0155555555556,0.0177777777778,1.02,-0.14,0.52,1373.4400000572205,4.6600000858306885
322,1517157762.43,100.0,0.9098039215686274,0.40784313725490196,100.5625,-12.8125,-4.125,1,3,0,0,-64.5,-2.375,-22.25,0.0033333333333300003,-0.02,-0.0033333333333300003,0.12,-0.74,0.73,1378.1000001430511,4.6600000858306885
323,1517157767.1,111.0,0.9176470588235294,0.2784313725490196,103.9375,-13.5,-3.5,1,3,0,0,-60.75,-3.1875,-24.5625,0.013333333333299998,-0.0166666666667,-0.0177777777778,-0.44,0.35,-0.16,1382.7699999809265,4.669999837875366
324,1517157771.77,119.0,0.8470588235294118,0.2901960784313726,104.875,-13.9375,-3.9375,0,3,0,0,-60.875,-2.75,-19.5,-0.023333333333299996,0.0355555555556,0.0011111111111099998,0.67,-0.12,-0.97,1387.4400000572205,4.670000076293945
325,1517157776.43,120.0,0.7450980392156863,0.3254901960784314,105.1875,-14.0,-4.1875,0,3,0,0,-61.5625,-4.0625,-21.75,0.0344444444444,0.0188888888889,0.005555555555560001,0.22,-0.86,-0.62,1392.1000001430511,4.6600000858306885
326,1517157781.12,121.0,0.8313725490196079,0.30196078431372547,105.4375,-13.6875,-4.0,0,3,0,0,-68.75,-3.5,-18.1875,0.0188888888889,-0.011111111111099999,0.00777777777778,0.39,0.05,-0.52,1396.789999961853,4.68999981880188
327,1517157785.79,123.0,0.5215686274509804,0.2823529411764706,105.4375,-13.6875,-4.0625,0,3,0,0,-68.5625,-4.5625,-20.1875,0.0555555555556,0.008888888888889999,0.0177777777778,0.21,-0.3,-0.17,1401.460000038147,4.670000076293945
328,1517157790.46,124.0,0.7333333333333333,0.19215686274509805,105.6875,-13.625,-4.8125,0,3,0,0,-67.75,-3.875,-20.0,0.026666666666700003,0.0177777777778,-0.00666666666667,-0.18,-0.24,-1.37,1406.130000114441,4.670000076293945
329,1517157795.11,124.0,0.5137254901960784,0.19607843137254902,105.6875,-13.4375,-5.875,1,3,0,0,-68.375,-5.75,-18.75,0.026666666666700003,-0.025555555555599997,0.0033333333333300003,-0.08,-0.36,-0.96,1410.7799999713898,4.6499998569488525
330,1517157799.75,127.0,0.43529411764705883,0.21568627450980393,105.875,-13.5,-6.625,1,3,0,0,-68.375,-5.6875,-18.75,-0.0333333333333,-0.011111111111099999,-0.0033333333333300003,0.51,-0.41,1.01,1415.420000076294,4.640000104904175
331,1517157804.42,126.0,0.4117647058823529,0.21568627450980393,105.9375,-13.6875,-7.0,1,3,0,0,-67.6875,-5.6875,-17.0625,0.0477777777778,-0.00777777777778,-0.0022222222222199996,0.02,-0.36,0.99,1420.090000152588,4.670000076293945
332,1517157809.08,125.0,0.25098039215686274,0.19215686274509805,106.875,-13.875,-7.1875,1,3,0,0,-64.25,-5.5625,-14.5625,-0.0333333333333,-0.008888888888889999,-0.0022222222222199996,0.93,-0.54,-0.53,1424.75,4.659999847412109
333,1517157813.73,121.0,0.2,0.1803921568627451,106.4375,-13.125,-7.3125,0,3,0,0,-70.875,-5.5,-15.1875,0.0155555555556,-0.00666666666667,-0.008888888888889999,0.19,-0.09,-0.42,1429.4000000953674,4.650000095367432
334,1517157818.4,118.0,0.5372549019607843,0.23921568627450981,106.6875,-13.3125,-6.375,0,3,0,0,-70.0,-5.5,-12.0625,-0.013333333333299998,-0.0211111111111,-0.00666666666667,0.92,-0.84,-0.39,1434.0700001716614,4.670000076293945
335,1517157823.05,117.0,0.5137254901960784,0.22745098039215686,106.8125,-13.5625,-6.375,0,3,0,0,-69.6875,-5.0625,-13.75,-0.022222222222199998,0.026666666666700003,-0.0033333333333300003,-0.09,-0.33,0.36,1438.7200000286102,4.6499998569488525
336,1517157827.72,116.0,0.4117647058823529,0.22745098039215686,107.0625,-13.4375,-6.375,0,3,0,0,-69.375,-6.0625,-15.5625,0.0377777777778,0.0022222222222199996,0.01,-1.03,-0.21,0.65,1443.3900001049042,4.670000076293945
337,1517157832.33,119.0,0.9411764705882353,0.26666666666666666,107.5,-13.9375,-4.75,0,3,0,0,-71.375,-6.0625,-14.0625,0.0011111111111099998,-0.008888888888889999,0.008888888888889999,-0.42,0.27,0.12,1448.0,4.609999895095825
338,1517157836.97,122.0,0.3137254901960784,0.23137254901960785,107.5625,-13.9375,-4.6875,0,3,0,0,-68.0625,-5.0,-15.25,-0.0188888888889,0.013333333333299998,-0.0177777777778,-0.51,0.0,0.35,1452.6400001049042,4.640000104904175
339,1517157841.65,120.0,0.47058823529411764,0.27450980392156865,107.6875,-13.8125,-5.0,0,3,0,0,-67.75,-3.375,-13.875,-0.0144444444444,-0.023333333333299996,-0.00666666666667,0.28,-0.58,0.83,1457.3200001716614,4.680000066757202
340,1517157846.3,121.0,0.32941176470588235,0.25098039215686274,107.6875,-14.125,-5.1875,0,3,0,0,-67.5,-4.375,-15.875,-0.012222222222200001,-0.008888888888889999,-0.008888888888889999,-0.15,-0.79,0.77,1461.9700000286102,4.6499998569488525
341,1517157850.95,119.0,0.8235294117647058,0.20392156862745098,107.75,-13.6875,-4.4375,0,3,0,0,-66.1875,-6.5625,17.1875,0.036666666666699994,-0.023333333333299996,0.00666666666667,0.51,-0.43,-0.65,1466.6200001239777,4.650000095367432
342,1517157855.57,116.0,0.5686274509803921,0.27058823529411763,108.0625,-13.625,-4.75,0,3,0,0,-66.0625,-0.1875,-15.0625,0.0311111111111,-0.011111111111099999,0.032222222222199996,-0.83,0.97,1.78,1471.2400000095367,4.619999885559082
343,1517157860.19,112.0,0.6588235294117647,0.1568627450980392,108.0,-14.25,-4.25,0,3,0,0,-62.0,-2.5,-18.1875,0.0011111111111099998,-0.00666666666667,0.00777777777778,0.52,0.18,-0.68,1475.8600001335144,4.620000123977661
344,1517157864.85,100.0,0.396078431372549,0.2549019607843137,107.5625,-13.75,-4.75,0,3,0,0,-61.25,-0.25,-22.1875,-0.005555555555560001,-0.0155555555556,-0.0011111111111099998,0.04,0.03,0.3,1480.5199999809265,4.659999847412109
345,1517157869.53,97.0,0.803921568627451,0.24313725490196078,108.5,-14.375,-3.875,0,3,0,0,-55.375,1.25,-24.0,0.03,0.0144444444444,0.0333333333333,0.05,0.24,-0.71,1485.2000000476837,4.680000066757202
346,1517157874.16,97.0,0.6784313725490196,0.39215686274509803,108.5,-13.5,-4.4375,0,3,0,0,-63.1875,-2.375,-22.375,0.005555555555560001,-0.004444444444439999,0.0022222222222199996,-0.4,-0.53,0.06,1489.8300001621246,4.630000114440918
347,1517157878.81,104.0,0.6862745098039216,0.23921568627450981,109.0,-13.5625,-3.125,0,3,0,0,-54.25,-3.25,-19.75,0.0022222222222199996,0.032222222222199996,-0.00666666666667,0.07,0.49,-0.19,1494.4800000190735,4.6499998569488525
348,1517157883.49,106.0,0.5803921568627451,0.33725490196078434,109.5625,-14.0625,-2.8125,0,3,0,0,-63.0625,-2.6875,-20.5,-0.022222222222199998,-0.0011111111111099998,-0.00666666666667,0.47,-0.14,0.27,1499.1600000858307,4.680000066757202
349,1517157888.1,109.0,0.8313725490196079,0.3215686274509804,109.6875,-14.0625,-1.875,0,3,0,0,-59.875,-1.25,-18.6875,-0.0477777777778,-0.0022222222222199996,0.004444444444439999,0.47,-0.75,0.27,1503.7699999809265,4.609999895095825
350,1517157892.77,111.0,0.6941176470588235,0.26666666666666666,109.625,-14.125,-2.25,0,3,0,0,-61.25,-1.5625,-19.5625,0.00666666666667,0.0155555555556,-0.004444444444439999,-0.27,0.34,0.24,1508.4400000572205,4.670000076293945
351,1517157897.41,109.0,0.8509803921568627,0.24705882352941178,109.9375,-13.875,-3.0,0,3,0,0,-61.75,-1.1875,-21.0,0.024444444444400002,-0.01,0.00666666666667,0.46,0.25,0.05,1513.0800001621246,4.640000104904175
352,1517157902.06,108.0,0.6549019607843137,0.19607843137254902,109.9375,-13.6875,-3.75,0,3,0,0,-66.75,-6.0625,-19.1875,0.0155555555556,-0.013333333333299998,0.0033333333333300003,1.3,0.07,1.02,1517.7300000190735,4.6499998569488525
353,1517157906.74,108.0,0.6392156862745098,0.2980392156862745,109.9375,-13.375,-5.0,0,3,0,0,-68.75,-5.6875,-20.875,0.0,-0.026666666666700003,-0.012222222222200001,0.09,-0.62,1.04,1522.4100000858307,4.680000066757202
354,1517157911.4,113.0,0.1411764705882353,0.15294117647058825,110.8125,-12.5,-4.875,0,3,0,0,-69.5,-3.5625,-19.0625,0.013333333333299998,0.0,-0.004444444444439999,0.47,0.43,-0.66,1527.0700001716614,4.6600000858306885
355,1517157916.0,108.0,0.7254901960784313,0.27450980392156865,114.25,-11.375,-5.125,0,3,0,0,-66.25,-4.25,-23.1875,0.0477777777778,-0.01,-0.0011111111111099998,0.42,0.06,-0.28,1531.670000076294,4.599999904632568
356,1517157920.65,110.0,0.5647058823529412,0.2784313725490196,118.3125,-12.125,-3.9375,0,3,0,0,-67.1875,-4.75,-21.0,0.01,-0.01,-0.0166666666667,0.34,-0.05,-0.24,1536.3200001716614,4.650000095367432
357,1517157925.33,107.0,0.49411764705882355,0.21176470588235294,123.625,-12.5,-3.875,0,3,0,0,-64.0625,-5.75,-20.0625,-0.03,0.036666666666699994,-0.0288888888889,-0.35,-0.51,0.33,1541.0,4.679999828338623
358,1517157930.01,104.0,0.6901960784313725,0.2,127.875,-13.1875,-3.5625,0,3,0,0,-62.5625,-8.25,-15.875,0.03,0.0144444444444,-0.0011111111111099998,0.38,-0.09,-0.16,1545.6800000667572,4.680000066757202
359,1517157934.66,99.0,0.13725490196078433,0.17254901960784313,131.0,-14.0625,-4.8125,0,3,0,0,-60.375,-11.0,-16.5,-0.04,0.0177777777778,-0.011111111111099999,0.42,-0.45,0.23,1550.3300001621246,4.650000095367432
360,1517157939.32,95.0,0.5058823529411764,0.14901960784313725,131.375,-14.375,-4.4375,0,3,0,0,-57.25,-10.6875,-16.0,-0.008888888888889999,0.0144444444444,-0.004444444444439999,-0.15,-0.04,0.02,1554.9900000095367,4.659999847412109
361,1517157943.97,94.0,0.8313725490196079,0.22745098039215686,131.625,-13.9375,-4.3125,0,3,0,0,-59.0625,-9.875,-17.5,0.0033333333333300003,-0.005555555555560001,-0.0011111111111099998,0.44,-0.49,0.06,1559.6400001049042,4.650000095367432
362,1517157948.63,95.0,0.6274509803921569,0.24313725490196078,131.5625,-13.6875,-3.6875,0,3,0,0,-58.25,-10.75,-15.875,0.0177777777778,0.00777777777778,0.0022222222222199996,-0.53,-0.14,-0.22,1564.3000001907349,4.6600000858306885
363,1517157953.29,94.0,0.5843137254901961,0.20392156862745098,131.875,-13.5625,-4.125,0,3,0,0,-58.25,-10.25,-14.375,0.032222222222199996,0.012222222222200001,0.00777777777778,0.28,-0.23,-0.17,1568.960000038147,4.659999847412109
364,1517157957.93,93.0,0.36470588235294116,0.2784313725490196,132.0625,-13.4375,-4.375,0,3,0,0,-57.0625,-11.6875,-16.5,0.0344444444444,0.00777777777778,0.01,0.44,-0.39,0.85,1573.6000001430511,4.640000104904175
365,1517157962.59,96.0,0.6392156862745098,0.2,132.375,-13.625,-3.75,0,3,0,0,-70.375,-8.6875,-18.375,-0.04333333333330001,0.00666666666667,-0.00666666666667,0.31,-0.06,-0.21,1578.2599999904633,4.659999847412109
366,1517157967.27,97.0,0.5529411764705883,0.20392156862745098,132.5,-13.4375,-3.5625,0,3,0,0,-69.25,-8.0,-18.375,-0.0033333333333300003,0.012222222222200001,-0.005555555555560001,-0.37,-0.15,0.04,1582.9400000572205,4.680000066757202
367,1517157971.93,97.0,0.3764705882352941,0.2823529411764706,132.6875,-13.375,-3.625,0,3,0,0,-70.6875,-7.25,-18.0,0.06444444444439999,0.02,0.013333333333299998,-0.84,0.57,-1.64,1587.6000001430511,4.6600000858306885
368,1517157976.61,97.0,0.8352941176470589,0.21176470588235294,133.1875,-13.3125,-3.9375,0,3,0,0,-70.75,-7.5625,-19.25,-0.0722222222222,0.01,-0.013333333333299998,0.17,-1.26,-0.84,1592.2799999713898,4.679999828338623
369,1517157981.27,100.0,0.5764705882352941,0.2549019607843137,133.125,-13.25,-3.75,0,3,0,0,-70.25,-8.5625,-19.6875,-0.04666666666669999,-0.0422222222222,-0.011111111111099999,0.19,-0.49,-0.16,1596.9400000572205,4.6600000858306885
370,1517157985.91,100.0,0.6588235294117647,0.2784313725490196,133.1875,-13.125,-4.0,0,3,0,0,-70.0625,-9.375,-19.6875,-0.0022222222222199996,0.0166666666667,0.0011111111111099998,-0.35,-0.54,0.63,1601.5800001621246,4.640000104904175
371,1517157990.6,102.0,0.27058823529411763,0.23529411764705882,133.375,-13.1875,-3.9375,0,3,0,0,-69.0,-8.5625,-20.0625,-0.0144444444444,0.004444444444439999,0.0033333333333300003,-0.26,0.52,0.76,1606.2699999809265,4.68999981880188
372,1517157995.23,101.0,0.6392156862745098,0.23529411764705882,133.3125,-13.375,-3.9375,0,3,0,0,-67.75,-8.0625,-20.1875,0.025555555555599997,0.03,0.0033333333333300003,-0.94,0.0,0.01,1610.9000000953674,4.630000114440918
373,1517157999.9,104.0,0.10588235294117647,0.16862745098039217,134.1875,-13.375,-3.5,0,3,0,0,-68.0625,-8.875,-18.375,-0.011111111111099999,0.00666666666667,-0.00666666666667,0.3,0.37,1.02,1615.5700001716614,4.670000076293945
374,1517158004.54,98.0,0.6588235294117647,0.2627450980392157,134.1875,-13.0625,-4.6875,0,3,0,0,-68.875,-7.5,-20.5,0.0377777777778,0.04333333333330001,0.004444444444439999,-1.09,-0.12,0.47,1620.210000038147,4.639999866485596
375,1517158009.16,101.0,0.8196078431372549,0.3137254901960784,134.625,-13.625,-4.625,0,3,0,0,-69.0625,-8.5625,-19.6875,-0.005555555555560001,-0.0177777777778,-0.008888888888889999,0.79,0.61,-0.1,1624.8300001621246,4.620000123977661
376,1517158013.83,102.0,0.25098039215686274,0.16862745098039217,134.8125,-13.4375,-4.4375,0,3,0,0,-69.1875,-9.5,-19.375,-0.005555555555560001,-0.0011111111111099998,-0.00666666666667,-0.07,-0.22,0.48,1629.5,4.669999837875366
377,1517158018.48,97.0,0.5607843137254902,0.2627450980392157,134.9375,-13.5,-4.5625,0,3,0,0,-69.0,-8.1875,-19.75,0.012222222222200001,0.025555555555599997,-0.0011111111111099998,-0.68,-0.52,0.24,1634.1500000953674,4.650000095367432
378,1517158023.12,100.0,0.7372549019607844,0.30980392156862746,135.3125,-13.3125,-3.4375,0,3,0,0,-70.375,-7.75,-17.5,0.00666666666667,0.0011111111111099998,-0.008888888888889999,0.33,-0.43,0.62,1638.789999961853,4.639999866485596
379,1517158027.8,103.0,0.7843137254901961,0.24705882352941178,135.1875,-13.6875,-3.75,0,3,0,0,-71.0,-8.75,-19.0,-0.07333333333330001,-0.0033333333333300003,-0.0033333333333300003,1.34,-0.85,-0.32,1643.4700000286102,4.680000066757202
380,1517158032.45,103.0,0.3803921568627451,0.30980392156862746,132.875,-13.5,-4.0,0,3,0,0,-69.875,-7.0,-19.75,-0.005555555555560001,0.004444444444439999,0.008888888888889999,0.95,-0.51,1.36,1648.1200001239777,4.650000095367432
381,1517158037.09,104.0,0.6823529411764706,0.30980392156862746,129.8125,-13.4375,-3.875,0,3,0,0,-66.1875,-5.0,-20.0625,-0.005555555555560001,-0.032222222222199996,0.00666666666667,-0.37,-0.29,-0.15,1652.7599999904633,4.639999866485596
382,1517158041.75,108.0,0.8352941176470589,0.3333333333333333,125.75,-12.875,-2.75,0,3,0,0,-65.875,-4.1875,-20.25,-0.011111111111099999,0.00777777777778,0.0166666666667,-0.36,-0.34,0.04,1657.420000076294,4.6600000858306885
383,1517158046.42,111.0,0.6705882352941176,0.2627450980392157,121.8125,-12.0,-2.375,0,3,0,0,-63.375,-1.5,-20.25,0.04333333333330001,0.0022222222222199996,0.0288888888889,0.35,0.1,-0.1,1662.090000152588,4.670000076293945
384,1517158051.08,113.0,0.5137254901960784,0.17647058823529413,117.375,-11.8125,-2.3125,0,3,0,0,-61.5,-0.25,-18.25,0.041111111111099996,0.00777777777778,0.025555555555599997,-0.3,0.84,0.26,1666.75,4.659999847412109
385,1517158055.73,107.0,0.10980392156862745,0.23529411764705882,113.5625,-11.125,-2.9375,0,3,0,0,-60.6875,-0.0625,-18.875,0.004444444444439999,0.0,0.0177777777778,0.11,0.2,0.93,1671.4000000953674,4.650000095367432
386,1517158060.42,101.0,0.1803921568627451,0.25098039215686274,109.5625,-11.25,-3.125,0,3,0,0,-56.375,1.6875,-21.375,0.0155555555556,0.004444444444439999,0.0277777777778,-0.4,-0.28,0.03,1676.090000152588,4.690000057220459
387,1517158065.03,102.0,0.803921568627451,0.19607843137254902,106.375,-11.75,-2.9375,0,3,0,0,-54.375,3.0625,-21.0625,0.005555555555560001,-0.02,0.0155555555556,0.02,0.03,0.23,1680.7000000476837,4.609999895095825
388,1517158069.65,103.0,0.6705882352941176,0.25098039215686274,102.5,-11.1875,-3.125,0,3,0,0,-54.375,4.5,-20.6875,-0.0144444444444,0.0022222222222199996,0.00666666666667,-0.26,-0.28,-0.1,1685.3200001716614,4.620000123977661
389,1517158074.31,108.0,0.2784313725490196,0.2627450980392157,99.1875,-11.125,-2.875,0,3,0,0,-53.0625,4.25,-22.0625,0.012222222222200001,-0.0022222222222199996,0.008888888888889999,1.11,-0.05,-0.22,1689.9800000190735,4.659999847412109
390,1517158078.95,106.0,0.592156862745098,0.1803921568627451,98.375,-11.0,-3.3125,0,3,0,0,-50.5,6.0,-21.5,-0.023333333333299996,0.012222222222200001,-0.0011111111111099998,-0.4,0.84,0.6,1694.6200001239777,4.640000104904175
391,1517158083.61,104.0,0.2980392156862745,0.24705882352941178,98.5625,-11.8125,-3.3125,1,3,0,0,-65.1875,-2.0,-17.1875,-0.026666666666700003,-0.041111111111099996,-0.005555555555560001,1.47,-0.56,-0.08,1699.2799999713898,4.659999847412109
392,1517158088.27,104.0,0.7843137254901961,0.30980392156862746,99.0,-11.9375,-3.5625,1,3,0,0,-64.5,0.0625,-18.5,0.0166666666667,0.0155555555556,-0.0022222222222199996,0.05,-0.21,-0.06,1703.9400000572205,4.6600000858306885
